Date,Open,High,Low,Close,Volume,Adj Close
2010-10-25,1184.73999,1196.14001,1171.69995,1183.26001,4116414000,1183.26001
2010-10-18,1176.82996,1189.43005,1159.70996,1183.07996,4576282000,1183.07996
2010-10-11,1165.31995,1184.38,1155.70996,1176.18994,4449160000,1176.18994
2010-10-04,1144.95996,1167.72998,1131.87,1165.15002,3905616000,1165.15002
2010-09-27,1148.64001,1157.16003,1132.08997,1146.23999,4037410000,1146.23999
2010-09-20,1126.56995,1148.90002,1122.79004,1148.67004,3884522000,1148.67004
2010-09-13,1113.38,1131.46997,1113.38,1125.58997,3972432000,1125.58997
2010-09-07,1102.59998,1110.88,1091.15002,1109.55005,3195237500,1109.55005
2010-08-30,1062.90002,1105.09998,1040.88,1104.51001,3718470000,1104.51001
2010-08-23,1073.35999,1081.57996,1039.69995,1064.58997,3951328000,1064.58997
2010-08-16,1077.48999,1100.14001,1063.91003,1071.68994,3777406000,1071.68994
2010-08-09,1122.80005,1129.23999,1076.68994,1079.25,4064104000,1079.25
2010-08-02,1107.53003,1128.75,1107.17004,1121.64001,3963460000,1121.64001
2010-07-26,1102.89001,1120.94995,1088.01001,1101.59998,4271320000,1101.59998
2010-07-19,1066.84998,1103.72998,1056.88,1102.66003,4580286000,1102.66003
2010-07-12,1077.22998,1099.45996,1063.31995,1064.88,4487664000,1064.88
2010-07-06,1028.08997,1078.16003,1018.34998,1077.95996,4419372500,1077.95996
2010-06-28,1077.50,1082.59998,1010.90997,1022.58002,5100892000,1022.58002
2010-06-21,1122.79004,1131.22998,1067.89001,1076.76001,4699712000,1076.76001
2010-06-14,1095.00,1121.01001,1089.03003,1117.51001,4637208000,1117.51001
2010-06-07,1065.83997,1092.25,1042.17004,1091.59998,5369514000,1091.59998
2010-06-01,1087.30005,1105.67004,1060.50,1064.88,5368597500,1064.88
2010-05-24,1084.78003,1103.52002,1040.78003,1089.41003,5528868000,1089.41003
2010-05-17,1136.52002,1148.66003,1055.90002,1087.68994,6528051900,1087.68994
2010-05-10,1122.27002,1173.56995,1122.27002,1135.68005,5791750000,1135.68005
2010-05-03,1188.57996,1205.13,1065.79004,1110.88,7683886000,1110.88
2010-04-26,1217.06995,1219.80005,1181.62,1186.68994,6310456000,1186.68994
2010-04-19,1192.06006,1217.28003,1183.68005,1217.28003,5800096000,1217.28003
2010-04-12,1194.93994,1213.92004,1186.77002,1192.13,5974902000,1192.13
2010-04-05,1178.70996,1194.66003,1175.12,1194.37,4461554000,1194.37
2010-03-29,1167.70996,1181.43005,1165.77002,1178.09998,4237947500,1178.09998
2010-03-22,1157.25,1180.68994,1152.88,1166.58997,4751278000,1166.58997
2010-03-15,1148.53003,1169.83997,1141.44995,1159.90002,4588800000,1159.90002
2010-03-08,1138.40002,1153.41003,1134.90002,1149.98999,4805318000,1149.98999
2010-03-01,1105.35999,1139.38,1105.35999,1138.69995,4002330000,1138.69995
2010-02-22,1110.00,1112.29004,1086.02002,1104.48999,4194034000,1104.48999
2010-02-16,1079.13,1112.42004,1079.13,1109.17004,4040725000,1109.17004
2010-02-08,1065.51001,1080.04004,1056.51001,1075.51001,4403416000,1075.51001
2010-02-01,1073.89001,1104.72998,1044.50,1066.18994,5082238000,1066.18994
2010-01-25,1092.40002,1103.68994,1071.58997,1073.87,5079534000,1073.87
2010-01-19,1136.03003,1150.44995,1090.18005,1091.76001,5654582400,1091.76001
2010-01-11,1145.95996,1150.41003,1131.39001,1136.03003,4363246000,1136.03003
2010-01-04,1116.56006,1145.39001,1116.56006,1144.97998,4223070000,1144.97998
2009-12-28,1127.53003,1130.38,1114.81006,1115.09998,2390427500,1115.09998
2009-12-21,1105.31006,1126.47998,1105.31006,1126.47998,3013262500,1126.47998
2009-12-14,1107.83997,1116.20996,1093.88,1102.46997,5672874000,1102.46997
2009-12-07,1105.52002,1110.71997,1085.89001,1106.41003,4150876000,1106.41003
2009-11-30,1091.06995,1119.13,1086.25,1105.97998,4535468000,1105.97998
2009-11-23,1094.85999,1112.38,1083.73999,1091.48999,3232000000,1091.48999
2009-11-16,1094.13,1113.68994,1086.81006,1091.38,4122504000,1091.38
2009-11-09,1072.31006,1105.37,1072.31006,1093.47998,4218872000,1093.47998
2009-11-02,1036.18005,1071.47998,1029.38,1069.30005,5290226000,1069.30005
2009-10-26,1080.35999,1091.75,1033.38,1036.18994,6081714000,1036.18994
2009-10-19,1088.21997,1101.35999,1074.31006,1079.59998,5118466000,1079.59998
2009-10-12,1071.63,1096.56006,1066.70996,1087.68005,4740370000,1087.68005
2009-10-05,1026.87,1071.51001,1025.92004,1071.48999,4466710000,1071.48999
2009-09-28,1045.38,1069.62,1019.95001,1025.20996,5210080000,1025.20996
2009-09-21,1067.14001,1080.15002,1041.17004,1044.38,5081302000,1044.38
2009-09-14,1040.15002,1074.77002,1035.00,1068.30005,6046967900,1068.30005
2009-09-08,1018.66998,1048.18005,1018.66998,1042.72998,5137922500,1042.72998
2009-08-31,1025.20996,1028.44995,991.96997,1016.40002,5286260000,1016.40002
2009-08-24,1026.58997,1039.46997,1016.20001,1028.93005,5744582000,1028.93005
2009-08-17,998.17999,1027.58997,978.51001,1026.13,4664650000,1026.13
2009-08-10,1008.89001,1013.14001,992.40002,1004.09003,5373764000,1004.09003
2009-08-03,990.21997,1018.00,990.21997,1010.47998,6427945900,1010.47998
2009-07-27,978.63,996.67999,968.65002,987.47998,5294932000,987.47998
2009-07-20,942.07001,979.78998,940.98999,979.26001,5003300000,979.26001
2009-07-13,879.57001,943.96002,875.32001,940.38,4785464000,940.38
2009-07-06,894.27002,898.71997,869.32001,879.13,4673382000,879.13
2009-06-29,919.85999,931.91998,896.41998,896.41998,4172432500,896.41998
2009-06-22,918.13,922.00,888.85999,918.90002,5119916000,918.90002
2009-06-15,942.45001,942.45001,903.78003,921.22998,5114026000,921.22998
2009-06-08,938.12,956.22998,926.44,946.21002,4866352000,946.21002
2009-06-01,923.26001,951.69,923.26001,940.09003,5662470000,940.09003
