Date,Open,High,Low,Close,Volume,Adj Close
2007-07-16,15.57,18.53,15.06,16.95,000,16.95
2007-07-09,15.34,17.91,14.79,15.15,000,15.15
2007-07-02,16.48,16.48,14.67,14.72,000,14.72
2007-06-25,16.50,18.98,14.62,16.23,000,16.23
2007-06-18,14.42,16.58,12.75,15.75,000,15.75
2007-06-11,15.31,16.70,12.58,13.94,000,13.94
2007-06-04,13.47,17.09,12.78,14.84,000,14.84
2007-05-29,13.86,14.29,12.43,12.78,000,12.78
2007-05-21,13.24,14.36,12.08,13.34,000,13.34
2007-05-14,13.26,14.43,12.69,12.76,000,12.76
2007-05-07,13.34,13.85,12.54,12.95,000,12.95
2007-04-30,12.90,14.60,12.45,12.91,000,12.91
2007-04-23,12.60,13.89,12.07,12.45,000,12.45
2007-04-16,11.86,13.27,11.46,12.07,000,12.07
2007-04-09,13.26,14.15,12.13,12.20,000,12.20
2007-04-02,14.91,15.46,12.69,13.23,000,13.23
2007-03-26,13.39,16.05,12.91,14.64,397600,14.64
2007-03-19,15.82,15.82,11.21,12.95,000,12.95
2007-03-12,14.96,21.25,13.76,16.79,000,16.79
2007-03-05,20.40,20.41,13.48,14.09,000,14.09
2007-02-26,10.59,19.40,10.52,18.61,000,18.61
2007-02-20,10.62,10.72,10.01,10.58,000,10.58
2007-02-12,11.33,11.88,9.70,10.02,000,10.02
2007-02-05,10.53,11.56,10.24,11.10,000,11.10
2007-01-29,11.50,11.60,9.96,10.08,000,10.08
2007-01-22,10.77,11.60,9.87,11.13,000,11.13
2007-01-16,10.64,11.04,10.24,10.40,000,10.40
2007-01-08,12.48,12.83,10.14,10.15,000,10.15
2007-01-03,12.16,12.75,11.28,12.14,000,12.14
2006-12-26,12.03,12.03,10.59,11.56,000,11.56
2006-12-18,10.64,11.46,10.03,11.36,000,11.36
2006-12-11,11.88,11.93,9.39,10.05,000,10.05
2006-12-04,12.01,12.68,10.85,12.07,000,12.07
2006-11-27,11.26,12.55,10.58,11.66,000,11.66
2006-11-20,10.42,10.86,9.81,10.73,000,10.73
2006-11-13,11.19,11.31,10.04,10.05,000,10.05
2006-11-06,11.39,11.49,10.57,10.79,000,10.79
2006-10-30,11.36,11.76,10.34,11.16,000,11.16
2006-10-23,11.15,11.27,10.47,10.80,000,10.80
2006-10-16,11.07,12.03,10.44,10.63,000,10.63
2006-10-09,12.07,12.09,10.75,10.75,000,10.75
2006-10-02,12.45,12.91,11.55,11.56,000,11.56
2006-09-25,12.97,13.41,11.42,11.98,000,11.98
2006-09-18,12.28,13.28,11.28,12.59,000,12.59
2006-09-11,13.95,13.95,10.74,11.76,000,11.76
2006-09-05,12.80,14.49,12.43,13.16,000,13.16
2006-08-28,12.92,12.92,11.91,11.96,000,11.96
2006-08-21,12.40,12.73,11.93,12.31,000,12.31
2006-08-14,14.15,14.43,11.57,11.64,000,11.64
2006-08-07,14.98,15.73,14.07,14.30,000,14.30
2006-07-31,15.01,16.15,13.65,14.34,000,14.34
2006-07-24,17.08,17.08,14.06,14.33,000,14.33
2006-07-17,18.73,19.58,14.47,17.40,000,17.40
2006-07-10,14.17,18.79,13.10,18.05,000,18.05
2006-07-03,13.29,14.77,12.77,13.97,000,13.97
2006-06-26,16.55,17.00,12.74,13.08,000,13.08
2006-06-19,16.06,18.10,14.88,15.89,000,15.89
2006-06-12,18.13,23.81,15.65,17.25,000,17.25
2006-06-05,14.97,20.75,14.97,18.12,000,18.12
2006-05-30,15.39,18.72,13.92,14.32,000,14.32
2006-05-22,18.55,19.87,14.26,14.26,000,14.26
2006-05-15,15.12,18.01,12.98,17.18,000,17.18
2006-05-08,11.98,14.26,11.78,14.19,000,14.19
2006-05-01,11.83,12.59,11.18,11.62,000,11.62
2006-04-24,12.26,12.52,11.34,11.59,000,11.59
2006-04-17,12.80,13.02,11.02,11.59,000,11.59
2006-04-10,12.44,13.09,12.04,12.38,000,12.38
2006-04-03,11.47,12.31,11.03,12.26,000,12.26
2006-03-27,11.46,11.90,10.70,11.39,000,11.39
2006-03-20,12.11,12.21,10.79,11.19,000,11.19
2006-03-13,11.72,12.20,10.53,12.12,000,12.12
2006-03-06,12.22,13.34,11.79,11.85,000,11.85
2006-02-27,11.79,12.36,11.36,11.96,000,11.96
2006-02-21,12.36,12.64,11.42,11.46,000,11.46
2006-02-13,13.34,13.70,11.13,12.01,000,12.01
2006-02-06,13.43,13.73,12.27,12.87,000,12.87
2006-01-30,12.22,13.70,12.07,12.96,000,12.96
2006-01-23,14.44,14.48,11.72,11.97,000,11.97
2006-01-17,12.13,14.56,11.65,14.56,000,14.56
2006-01-09,11.35,11.61,10.83,11.23,000,11.23
2006-01-03,12.25,12.51,10.81,11.00,000,11.00
2005-12-27,10.97,12.07,10.83,12.07,000,12.07
2005-12-19,11.11,11.45,10.24,10.27,000,10.27
2005-12-12,10.86,11.81,10.15,10.68,000,10.68
2005-12-05,11.45,12.44,10.96,11.69,000,11.69
2005-11-28,11.34,12.23,10.94,11.01,000,11.01
